Time,Type,Close_Price,RSI,BB_Lower,BB_Upper,Distance_to_EMA50,High_Volatility
2024-05-28 00:45:00,Bullish Reversal (Valley),1.08554,44.48,,,-2e-05,False
2024-05-28 02:15:00,Bearish Reversal (Peak),1.08594,57.16,,,0.00031,False
2024-05-28 07:00:00,Bearish Reversal (Peak),1.08784,82.16,,,0.00144,False
2024-05-28 11:30:00,Bullish Reversal (Valley),1.08669,37.25,,,-0.00025,False
2024-05-28 14:30:00,Bearish Reversal (Peak),1.08864,67.47,,,0.00139,False
2024-05-28 16:45:00,Bullish Reversal (Valley),1.08632,32.93,,,-0.00099,True
2024-05-28 18:45:00,Bearish Reversal (Peak),1.08772,55.3,,,0.00043,False
2024-05-28 22:00:00,Bullish Reversal (Valley),1.08558,30.51,,,-0.00139,False
2024-05-29 03:00:00,Bullish Reversal (Valley),1.08477,27.29,,,-0.00138,False
2024-05-29 07:00:00,Bullish Reversal (Valley),1.08433,32.42,,,-0.00118,False
2024-05-29 10:15:00,Bearish Reversal (Peak),1.08555,64.42,,,0.0003,False
2024-05-29 11:00:00,Bullish Reversal (Valley),1.0836,30.73,,,-0.00158,False
2024-05-29 15:00:00,Bearish Reversal (Peak),1.08546,59.91,,,0.00063,True
2024-05-29 19:00:00,Bullish Reversal (Valley),1.08075,23.34,,,-0.00295,False
2024-05-29 23:30:00,Bullish Reversal (Valley),1.07992,28.88,,,-0.00218,False
2024-05-30 03:30:00,Bullish Reversal (Valley),1.07946,28.91,,,-0.00164,False
2024-05-30 08:30:00,Bullish Reversal (Valley),1.07889,32.27,,,-0.00133,False
2024-05-30 10:45:00,Bearish Reversal (Peak),1.08075,66.74,,,0.00069,False
2024-05-30 14:30:00,Bearish Reversal (Peak),1.082,66.43,,,0.00134,False
2024-05-30 18:15:00,Bearish Reversal (Peak),1.08426,74.21,,,0.00253,False
2024-05-31 01:00:00,Bearish Reversal (Peak),1.08325,51.39,,,0.00042,False
2024-05-31 05:45:00,Bullish Reversal (Valley),1.08104,14.67,,,-0.00164,False
2024-05-31 10:15:00,Bullish Reversal (Valley),1.08188,47.27,,,-0.00034,False
2024-05-31 11:30:00,Bearish Reversal (Peak),1.08356,71.03,,,0.00125,False
2024-05-31 15:45:00,Bearish Reversal (Peak),1.08792,85.97,,,0.00416,True
2024-05-31 18:15:00,Bullish Reversal (Valley),1.08447,41.94,,,-8e-05,True
2024-05-31 19:30:00,Bearish Reversal (Peak),1.085,48.92,,,0.00043,False
2024-05-31 22:00:00,Bullish Reversal (Valley),1.08412,40.35,,,-0.00044,False
2024-05-31 23:45:00,Bearish Reversal (Peak),1.0848200000000001,50.7,,,0.00022,False
2024-06-03 04:30:00,Bearish Reversal (Peak),1.08567,62.9,,,0.00076,False
2024-06-03 09:15:00,Bullish Reversal (Valley),1.08476,42.42,,,-0.00027,False
2024-06-03 09:45:00,Bearish Reversal (Peak),1.08554,57.11,,,0.00048,False
2024-06-03 13:00:00,Bullish Reversal (Valley),1.08288,32.44,,,-0.00165,False
2024-06-03 18:45:00,Bearish Reversal (Peak),1.08887,75.17,,,0.00341,False
2024-06-03 23:45:00,Bearish Reversal (Peak),1.0903100000000001,78.45,,,0.00271,False
2024-06-04 03:30:00,Bearish Reversal (Peak),1.09142,78.13,,,0.00241,False
2024-06-04 08:00:00,Bearish Reversal (Peak),1.0909200000000001,59.2,,,0.001,False
2024-06-04 10:30:00,Bullish Reversal (Valley),1.08854,19.76,,,-0.00129,False
2024-06-04 14:45:00,Bullish Reversal (Valley),1.08605,26.42,,,-0.0024,True
2024-06-04 18:45:00,Bullish Reversal (Valley),1.08767,53.51,,,-0.00015,False
2024-06-04 20:30:00,Bearish Reversal (Peak),1.08836,60.4,,,0.00047,False
2024-06-05 00:15:00,Bearish Reversal (Peak),1.08794,51.73,,,0.0,False
2024-06-05 00:30:00,Bullish Reversal (Valley),1.08773,46.33,,,-0.0002,False
2024-06-05 05:00:00,Bearish Reversal (Peak),1.08842,60.25,,,0.0004,False
2024-06-05 09:15:00,Bullish Reversal (Valley),1.08731,35.7,,,-0.00061,False
2024-06-05 14:00:00,Bullish Reversal (Valley),1.08608,29.99,,,-0.00139,False
2024-06-05 16:30:00,Bearish Reversal (Peak),1.08877,69.27,,,0.00124,False
2024-06-05 19:00:00,Bullish Reversal (Valley),1.0855,35.62,,,-0.00176,True
2024-06-05 21:45:00,Bearish Reversal (Peak),1.08746,56.95,,,0.00041,False
2024-06-05 23:45:00,Bullish Reversal (Valley),1.0867,46.12,,,-0.00035,False
2024-06-06 05:30:00,Bearish Reversal (Peak),1.08935,75.21,,,0.00172,False
2024-06-06 09:45:00,Bearish Reversal (Peak),1.0883,49.48,,,0.00023,False
2024-06-06 11:00:00,Bullish Reversal (Valley),1.08718,33.52,,,-0.00085,False
2024-06-06 15:00:00,Bullish Reversal (Valley),1.08652,29.56,,,-0.00117,False
2024-06-06 15:15:00,Bearish Reversal (Peak),1.08882,63.49,,,0.00109,True
2024-06-06 22:00:00,Bearish Reversal (Peak),1.08922,61.71,,,0.00101,False
2024-06-07 05:30:00,Bearish Reversal (Peak),1.08968,66.38,,,0.00087,False
2024-06-07 10:00:00,Bearish Reversal (Peak),1.08975,62.37,,,0.00071,False
2024-06-07 11:30:00,Bullish Reversal (Valley),1.08842,37.71,,,-0.00061,False
2024-06-07 14:45:00,Bearish Reversal (Peak),1.08974,61.07,,,0.00066,False
2024-06-07 17:00:00,Bullish Reversal (Valley),1.0813,15.97,,,-0.00618,True
2024-06-07 21:00:00,Bullish Reversal (Valley),1.08001,25.88,,,-0.00421,False
2024-06-10 01:00:00,Bullish Reversal (Valley),1.07656,22.33,,,-0.00516,False
2024-06-10 07:00:00,Bullish Reversal (Valley),1.07475,18.29,,,-0.00401,False
2024-06-10 13:30:00,Bullish Reversal (Valley),1.07333,24.4,,,-0.00303,False
2024-06-10 17:45:00,Bullish Reversal (Valley),1.07328,37.85,,,-0.00206,False
2024-06-10 19:15:00,Bearish Reversal (Peak),1.07565,60.03,,,0.00043,False
2024-06-10 23:45:00,Bearish Reversal (Peak),1.07638,64.17,,,0.00075,False
2024-06-11 04:30:00,Bearish Reversal (Peak),1.07669,65.42,,,0.00069,False
2024-06-11 09:15:00,Bearish Reversal (Peak),1.07698,61.09,,,0.00058,False
2024-06-11 10:15:00,Bullish Reversal (Valley),1.0762,39.93,,,-0.00021,False
2024-06-11 14:00:00,Bullish Reversal (Valley),1.07277,26.94,,,-0.00289,True
2024-06-11 17:45:00,Bullish Reversal (Valley),1.07215,35.35,,,-0.00217,True
2024-06-11 22:00:00,Bearish Reversal (Peak),1.07459,63.44,,,0.00053,False
2024-06-11 23:15:00,Bullish Reversal (Valley),1.07388,50.08,,,-0.00019,False
2024-06-12 03:45:00,Bullish Reversal (Valley),1.07351,38.93,,,-0.00045,False
2024-06-12 07:45:00,Bullish Reversal (Valley),1.07357,38.17,,,-0.00035,False
2024-06-12 08:45:00,Bearish Reversal (Peak),1.07448,67.07,,,0.00055,False
2024-06-12 14:00:00,Bearish Reversal (Peak),1.07607,72.62,,,0.00156,False
2024-06-12 18:15:00,Bearish Reversal (Peak),1.08494,82.52,,,0.00677,True
2024-06-12 22:00:00,Bearish Reversal (Peak),1.08136,44.63,,,0.00091,False
2024-06-13 02:15:00,Bearish Reversal (Peak),1.08132,50.16,,,0.00063,False
2024-06-13 04:45:00,Bullish Reversal (Valley),1.08037,36.94,,,-0.00043,False
2024-06-13 09:45:00,Bullish Reversal (Valley),1.08011,38.63,,,-0.00046,False
2024-06-13 10:30:00,Bearish Reversal (Peak),1.08138,63.93,,,0.00076,False
2024-06-13 14:45:00,Bullish Reversal (Valley),1.07823,27.11,,,-0.00206,False
2024-06-13 16:30:00,Bearish Reversal (Peak),1.08033,55.14,,,0.00023,True
2024-06-13 19:45:00,Bullish Reversal (Valley),1.07341,19.96,,,-0.00491,False
2024-06-13 23:45:00,Bullish Reversal (Valley),1.07356,29.56,,,-0.00268,False
2024-06-14 03:45:00,Bullish Reversal (Valley),1.07355,34.7,,,-0.00151,False
2024-06-14 08:00:00,Bullish Reversal (Valley),1.07344,35.49,,,-0.00103,False
2024-06-14 12:30:00,Bullish Reversal (Valley),1.06759,10.21,,,-0.00487,True
2024-06-14 16:45:00,Bullish Reversal (Valley),1.06676,26.22,,,-0.00378,True
2024-06-14 21:00:00,Bullish Reversal (Valley),1.06946,50.54,,,-0.00052,False
2024-06-14 23:30:00,Bearish Reversal (Peak),1.07061,62.52,,,0.00056,False
2024-06-17 03:15:00,Bearish Reversal (Peak),1.07047,56.66,,,0.00029,False
2024-06-17 04:15:00,Bullish Reversal (Valley),1.06995,44.73,,,-0.00023,False
2024-06-17 07:30:00,Bearish Reversal (Peak),1.07042,57.44,,,0.00021,False
2024-06-17 09:00:00,Bullish Reversal (Valley),1.06922,27.94,,,-0.00095,False
2024-06-17 12:00:00,Bearish Reversal (Peak),1.0712,61.21,,,0.00098,True
2024-06-17 13:15:00,Bullish Reversal (Valley),1.0703,48.3,,,-2e-05,False
2024-06-17 16:00:00,Bearish Reversal (Peak),1.07177,61.62,,,0.00114,False
2024-06-17 21:30:00,Bearish Reversal (Peak),1.07353,72.96,,,0.00194,False
2024-06-18 02:45:00,Bearish Reversal (Peak),1.07389,69.3,,,0.00126,False
2024-06-18 04:30:00,Bullish Reversal (Valley),1.07267,38.01,,,-0.00011,False
2024-06-18 08:15:00,Bullish Reversal (Valley),1.07181,28.62,,,-0.00073,False
2024-06-18 10:15:00,Bearish Reversal (Peak),1.07328,65.24,,,0.00067,False
2024-06-18 14:30:00,Bullish Reversal (Valley),1.07103,32.42,,,-0.00119,False
2024-06-18 17:15:00,Bearish Reversal (Peak),1.07567,76.49,,,0.00303,True
2024-06-18 21:45:00,Bearish Reversal (Peak),1.07388,55.28,,,0.00072,False
2024-06-19 01:45:00,Bearish Reversal (Peak),1.07397,56.41,,,0.00048,False
2024-06-19 04:15:00,Bullish Reversal (Valley),1.07347,40.96,,,-9e-05,False
2024-06-19 05:30:00,Bearish Reversal (Peak),1.07403,57.92,,,0.00041,False
2024-06-19 09:15:00,Bearish Reversal (Peak),1.07387,56.47,,,0.00022,False
2024-06-19 10:15:00,Bullish Reversal (Valley),1.07292,37.24,,,-0.00064,False
2024-06-19 14:00:00,Bearish Reversal (Peak),1.07516,67.33,,,0.00141,True
2024-06-19 18:45:00,Bearish Reversal (Peak),1.07484,57.37,,,0.00067,False
2024-06-19 23:45:00,Bullish Reversal (Valley),1.07389,35.81,,,-0.00038,False
2024-06-20 02:15:00,Bearish Reversal (Peak),1.07472,60.92,,,0.00041,False
2024-06-20 05:45:00,Bullish Reversal (Valley),1.07384,35.53,,,-0.00049,False
2024-06-20 07:15:00,Bearish Reversal (Peak),1.07433,52.25,,,5e-05,False
2024-06-20 11:15:00,Bullish Reversal (Valley),1.07137,22.0,,,-0.00235,True
2024-06-20 15:45:00,Bullish Reversal (Valley),1.07181,42.16,,,-0.00114,True
2024-06-20 17:30:00,Bearish Reversal (Peak),1.0729,54.72,,,6e-05,True
2024-06-20 20:15:00,Bullish Reversal (Valley),1.07058,35.69,,,-0.00159,False
2024-06-21 01:00:00,Bullish Reversal (Valley),1.07003,36.54,,,-0.00121,False
2024-06-21 09:00:00,Bearish Reversal (Peak),1.0719,70.13,,,0.00065,False
2024-06-21 10:45:00,Bullish Reversal (Valley),1.06769,14.28,,,-0.00321,True
2024-06-21 17:45:00,Bullish Reversal (Valley),1.06805,41.95,,,-0.00145,True
2024-06-21 21:15:00,Bearish Reversal (Peak),1.06948,54.85,,,0.00016,False
2024-06-21 22:45:00,Bullish Reversal (Valley),1.06907,48.38,,,-0.00025,False
2024-06-24 02:00:00,Bearish Reversal (Peak),1.06934,55.21,,,0.00012,False
2024-06-24 03:00:00,Bullish Reversal (Valley),1.06841,36.92,,,-0.00074,False
2024-06-24 06:45:00,Bullish Reversal (Valley),1.06906,51.91,,,-0.0,False
2024-06-24 08:00:00,Bearish Reversal (Peak),1.06961,63.24,,,0.0005,False
2024-06-24 12:30:00,Bearish Reversal (Peak),1.07267,76.81,,,0.00256,False
2024-06-24 16:45:00,Bearish Reversal (Peak),1.07417,72.72,,,0.0026,False
2024-06-24 22:30:00,Bearish Reversal (Peak),1.07363,64.38,,,0.00124,False
2024-06-25 03:30:00,Bearish Reversal (Peak),1.07341,58.45,,,0.00055,False
2024-06-25 08:15:00,Bearish Reversal (Peak),1.07424,71.92,,,0.00096,False
2024-06-25 12:45:00,Bullish Reversal (Valley),1.07236,35.76,,,-0.00077,True
2024-06-25 17:15:00,Bullish Reversal (Valley),1.06931,24.69,,,-0.00265,True
2024-06-25 22:15:00,Bearish Reversal (Peak),1.07164,59.38,,,0.00022,False
2024-06-25 23:15:00,Bullish Reversal (Valley),1.07103,47.2,,,-0.00037,False
2024-06-26 03:00:00,Bullish Reversal (Valley),1.07058,36.54,,,-0.00067,False
2024-06-26 04:45:00,Bearish Reversal (Peak),1.07148,59.9,,,0.00025,False
2024-06-26 10:15:00,Bullish Reversal (Valley),1.06872,15.72,,,-0.00199,False
2024-06-26 16:15:00,Bullish Reversal (Valley),1.06692,28.85,,,-0.00242,True
2024-06-26 22:00:00,Bullish Reversal (Valley),1.06753,40.54,,,-0.0011,False
2024-06-27 02:00:00,Bullish Reversal (Valley),1.06772,45.13,,,-0.00053,False
2024-06-27 04:15:00,Bearish Reversal (Peak),1.06836,59.54,,,0.00021,False
2024-06-27 08:45:00,Bearish Reversal (Peak),1.06947,69.34,,,0.00084,False
2024-06-27 11:15:00,Bullish Reversal (Valley),1.06829,35.62,,,-0.00048,False
2024-06-27 12:45:00,Bearish Reversal (Peak),1.06962,62.57,,,0.00077,False
2024-06-27 16:30:00,Bearish Reversal (Peak),1.07229,73.45,,,0.00263,True
2024-06-27 20:30:00,Bearish Reversal (Peak),1.07051,49.68,,,0.00035,False
2024-06-28 00:00:00,Bullish Reversal (Valley),1.07007,41.58,,,-0.00015,False
2024-06-28 03:00:00,Bearish Reversal (Peak),1.07094,63.55,,,0.00062,False
2024-06-28 07:15:00,Bullish Reversal (Valley),1.06849,28.32,,,-0.0013,False
2024-06-28 09:45:00,Bearish Reversal (Peak),1.06959,55.61,,,1e-05,False
2024-06-28 11:15:00,Bullish Reversal (Valley),1.06923,45.93,,,-0.00035,False
2024-06-28 13:45:00,Bearish Reversal (Peak),1.07084,65.16,,,0.00106,False
2024-06-28 16:15:00,Bullish Reversal (Valley),1.06957,44.17,,,-0.00032,True
2024-06-28 20:00:00,Bearish Reversal (Peak),1.0721,63.78,,,0.00165,False
2024-07-01 00:00:00,Bearish Reversal (Peak),1.07403,76.23,,,0.00313,False
2024-07-01 04:15:00,Bearish Reversal (Peak),1.0756000000000001,74.13,,,0.00316,False
2024-07-01 09:15:00,Bearish Reversal (Peak),1.07744,73.17,,,0.00327,False
2024-07-01 14:30:00,Bullish Reversal (Valley),1.07439,39.9,,,-0.00056,False
2024-07-01 16:15:00,Bearish Reversal (Peak),1.07544,53.59,,,0.00055,False
2024-07-01 18:30:00,Bullish Reversal (Valley),1.07212,27.17,,,-0.00235,False
2024-07-01 23:15:00,Bearish Reversal (Peak),1.07402,58.37,,,0.00023,False
2024-07-02 00:00:00,Bullish Reversal (Valley),1.07349,48.93,,,-0.0003,False
2024-07-02 04:15:00,Bullish Reversal (Valley),1.07323,41.39,,,-0.00044,False
2024-07-02 08:15:00,Bullish Reversal (Valley),1.07268,33.05,,,-0.00072,False
2024-07-02 13:00:00,Bullish Reversal (Valley),1.07096,31.52,,,-0.00163,False
2024-07-02 17:30:00,Bullish Reversal (Valley),1.07259,49.14,,,-9e-05,True
2024-07-02 17:45:00,Bearish Reversal (Peak),1.07423,63.37,,,0.00149,True
2024-07-02 23:00:00,Bearish Reversal (Peak),1.07455,66.09,,,0.00115,False
2024-07-03 03:15:00,Bearish Reversal (Peak),1.07502,67.16,,,0.00101,False
2024-07-03 04:45:00,Bullish Reversal (Valley),1.0741,41.69,,,-0.0,False
2024-07-03 07:15:00,Bearish Reversal (Peak),1.07437,50.04,,,0.00019,False
2024-07-03 09:15:00,Bullish Reversal (Valley),1.07365,34.01,,,-0.00043,False
2024-07-03 11:30:00,Bearish Reversal (Peak),1.07618,75.62,,,0.00168,False
2024-07-03 17:00:00,Bearish Reversal (Peak),1.08129,85.83,,,0.00535,True
2024-07-03 22:15:00,Bearish Reversal (Peak),1.07863,53.32,,,0.00099,False
2024-07-04 03:45:00,Bearish Reversal (Peak),1.07915,62.57,,,0.00087,False
2024-07-04 07:30:00,Bullish Reversal (Valley),1.07839,41.18,,,-5e-05,False
2024-07-04 11:15:00,Bearish Reversal (Peak),1.08018,74.31,,,0.00145,False
2024-07-04 15:00:00,Bearish Reversal (Peak),1.07985,57.19,,,0.00067,False
2024-07-04 19:00:00,Bearish Reversal (Peak),1.0812599999999999,69.6,,,0.00148,False
2024-07-04 23:15:00,Bearish Reversal (Peak),1.08121,65.53,,,0.00076,False
2024-07-05 06:15:00,Bearish Reversal (Peak),1.0823,75.87,,,0.00123,False
2024-07-05 11:30:00,Bearish Reversal (Peak),1.08289,67.02,,,0.00115,True
2024-07-05 15:30:00,Bearish Reversal (Peak),1.08317,64.63,,,0.00109,True
2024-07-05 17:00:00,Bullish Reversal (Valley),1.08146,37.8,,,-0.0007,True
2024-07-05 22:30:00,Bearish Reversal (Peak),1.08405,69.26,,,0.00143,False
2024-07-08 00:15:00,Bullish Reversal (Valley),1.08109,29.23,,,-0.00162,False
2024-07-08 06:30:00,Bearish Reversal (Peak),1.08333,60.67,,,0.00069,False
2024-07-08 09:15:00,Bullish Reversal (Valley),1.08152,31.44,,,-0.00103,False
2024-07-08 11:30:00,Bearish Reversal (Peak),1.08414,62.98,,,0.00138,False
2024-07-08 14:00:00,Bullish Reversal (Valley),1.08271,44.56,,,-0.00026,False
2024-07-08 16:15:00,Bearish Reversal (Peak),1.0843099999999999,63.61,,,0.0011,False
2024-07-08 18:00:00,Bullish Reversal (Valley),1.08312,43.56,,,-0.0002,False
2024-07-08 22:15:00,Bullish Reversal (Valley),1.0822,32.54,,,-0.00089,False
2024-07-09 03:00:00,Bearish Reversal (Peak),1.08318,65.89,,,0.00038,False
2024-07-09 05:00:00,Bullish Reversal (Valley),1.0819,33.46,,,-0.00084,False
2024-07-09 07:45:00,Bearish Reversal (Peak),1.08286,55.57,,,0.00014,False
2024-07-09 10:45:00,Bullish Reversal (Valley),1.08165,31.96,,,-0.00098,False
2024-07-09 13:30:00,Bearish Reversal (Peak),1.08254,54.77,,,9e-05,False
2024-07-09 18:00:00,Bullish Reversal (Valley),1.08052,31.55,,,-0.00148,True
2024-07-09 22:00:00,Bullish Reversal (Valley),1.08119,49.4,,,-0.00033,False
2024-07-10 02:15:00,Bearish Reversal (Peak),1.08147,55.33,,,3e-05,False
2024-07-10 03:45:00,Bullish Reversal (Valley),1.08113,42.35,,,-0.00029,False
2024-07-10 06:30:00,Bearish Reversal (Peak),1.08199,69.97,,,0.00053,False
2024-07-10 10:30:00,Bearish Reversal (Peak),1.08213,62.52,,,0.00048,False
2024-07-10 11:30:00,Bullish Reversal (Valley),1.0813,41.6,,,-0.00033,False
2024-07-10 15:45:00,Bearish Reversal (Peak),1.08261,64.77,,,0.00073,False
2024-07-10 19:45:00,Bearish Reversal (Peak),1.0826,58.46,,,0.0005,False
2024-07-10 21:15:00,Bullish Reversal (Valley),1.08177,39.06,,,-0.00033,False
2024-07-11 01:00:00,Bearish Reversal (Peak),1.08317,65.02,,,0.00082,False
2024-07-11 05:00:00,Bearish Reversal (Peak),1.08389,69.77,,,0.00102,False
2024-07-11 09:15:00,Bearish Reversal (Peak),1.08357,54.29,,,0.00035,False
2024-07-11 15:30:00,Bearish Reversal (Peak),1.08962,81.84,,,0.00534,True
2024-07-11 22:00:00,Bearish Reversal (Peak),1.08681,54.17,,,0.00084,False
2024-07-12 02:45:00,Bearish Reversal (Peak),1.08731,60.85,,,0.00099,False
2024-07-12 05:00:00,Bullish Reversal (Valley),1.08634,44.27,,,-0.0001,False
2024-07-12 08:30:00,Bearish Reversal (Peak),1.08705,58.94,,,0.00046,False
2024-07-12 10:00:00,Bullish Reversal (Valley),1.08629,38.43,,,-0.00029,False
2024-07-12 13:45:00,Bearish Reversal (Peak),1.0889,74.15,,,0.00156,False
2024-07-12 17:45:00,Bearish Reversal (Peak),1.09082,78.93,,,0.00252,True
2024-07-12 22:15:00,Bearish Reversal (Peak),1.0909200000000001,68.45,,,0.00155,False
2024-07-15 02:15:00,Bullish Reversal (Valley),1.08829,25.2,,,-0.001,False
2024-07-15 08:15:00,Bearish Reversal (Peak),1.08948,60.12,,,0.00036,False
2024-07-15 10:00:00,Bullish Reversal (Valley),1.08846,37.29,,,-0.00062,False
2024-07-15 13:00:00,Bearish Reversal (Peak),1.09122,74.51,,,0.00163,False
2024-07-15 18:00:00,Bearish Reversal (Peak),1.09206,64.67,,,0.00163,False
2024-07-15 19:00:00,Bullish Reversal (Valley),1.09021,42.5,,,-0.00029,False
2024-07-16 00:00:00,Bullish Reversal (Valley),1.08921,37.05,,,-0.00085,False
2024-07-16 04:15:00,Bullish Reversal (Valley),1.08898,35.38,,,-0.00073,False
2024-07-16 09:00:00,Bullish Reversal (Valley),1.08843,32.75,,,-0.0009,False
2024-07-16 10:45:00,Bearish Reversal (Peak),1.08983,65.01,,,0.00054,False
2024-07-16 15:15:00,Bearish Reversal (Peak),1.0901399999999999,60.65,,,0.00058,False
2024-07-16 16:00:00,Bullish Reversal (Valley),1.08711,25.66,,,-0.00225,True
2024-07-16 20:15:00,Bullish Reversal (Valley),1.08879,53.77,,,-1e-05,False
2024-07-16 23:00:00,Bearish Reversal (Peak),1.09011,69.7,,,0.00104,False
2024-07-17 02:45:00,Bearish Reversal (Peak),1.0901,65.31,,,0.00064,False
2024-07-17 06:45:00,Bearish Reversal (Peak),1.09054,64.42,,,0.00079,False
2024-07-17 09:45:00,Bullish Reversal (Valley),1.08965,39.2,,,-0.00027,False
2024-07-17 13:00:00,Bearish Reversal (Peak),1.09433,80.33,,,0.00327,True
2024-07-17 16:45:00,Bearish Reversal (Peak),1.09377,58.87,,,0.00152,False
2024-07-17 19:15:00,Bullish Reversal (Valley),1.09238,42.4,,,-0.00011,False
2024-07-17 21:15:00,Bearish Reversal (Peak),1.09374,58.56,,,0.00106,False
2024-07-18 02:30:00,Bearish Reversal (Peak),1.09394,60.88,,,0.00065,False
2024-07-18 07:00:00,Bullish Reversal (Valley),1.0931899999999999,38.32,,,-0.00019,False
2024-07-18 08:30:00,Bearish Reversal (Peak),1.09365,58.25,,,0.00027,False
2024-07-18 12:30:00,Bullish Reversal (Valley),1.09278,39.51,,,-0.00044,False
2024-07-18 13:30:00,Bearish Reversal (Peak),1.09352,58.95,,,0.00032,False
2024-07-18 18:15:00,Bullish Reversal (Valley),1.09055,30.4,,,-0.00188,True
2024-07-18 22:15:00,Bullish Reversal (Valley),1.08943,29.35,,,-0.00208,False
2024-07-19 03:00:00,Bullish Reversal (Valley),1.08938,36.72,,,-0.00116,False
2024-07-19 08:00:00,Bullish Reversal (Valley),1.08856,34.77,,,-0.00104,False
2024-07-19 11:45:00,Bullish Reversal (Valley),1.0878,34.79,,,-0.00125,False
2024-07-19 14:45:00,Bearish Reversal (Peak),1.08922,63.79,,,0.0004,False
2024-07-19 16:45:00,Bullish Reversal (Valley),1.08806,42.1,,,-0.00068,False
2024-07-19 19:00:00,Bearish Reversal (Peak),1.08888,55.34,,,0.00017,False
2024-07-19 21:30:00,Bullish Reversal (Valley),1.08751,33.71,,,-0.00102,False
2024-07-22 02:15:00,Bearish Reversal (Peak),1.0901,76.14,,,0.00148,False
