time,open,high,low,close,tick_volume,spread,real_volume
2025-01-06 16:30:00,1.03806,1.03847,1.03657,1.03677,2904,17,0
2025-01-06 16:45:00,1.03679,1.03978,1.03679,1.03917,2835,17,0
2025-01-06 17:00:00,1.03917,1.03979,1.03791,1.03848,3013,17,0
2025-01-06 17:15:00,1.03845,1.03854,1.03748,1.03799,2107,17,0
2025-01-06 17:30:00,1.038,1.03837,1.03705,1.03745,2140,17,0
2025-01-06 17:45:00,1.03744,1.03977,1.03742,1.03925,3161,17,0
2025-01-06 18:00:00,1.03927,1.03966,1.03845,1.03888,2119,17,0
2025-01-06 18:15:00,1.03889,1.03953,1.03857,1.0394,1665,17,0
2025-01-06 18:30:00,1.03939,1.04019,1.03938,1.03973,1341,17,0
2025-01-06 18:45:00,1.0398,1.0398,1.03911,1.03959,1016,17,0
2025-01-06 19:00:00,1.03958,1.03958,1.03811,1.03817,1187,17,0
2025-01-06 19:15:00,1.03817,1.03858,1.03797,1.03822,851,17,0
2025-01-06 19:30:00,1.03822,1.03846,1.03792,1.03813,806,17,0
2025-01-06 19:45:00,1.03813,1.0387,1.03782,1.03865,845,17,0
2025-01-06 20:00:00,1.03866,1.03883,1.03761,1.03818,1174,17,0
2025-01-06 20:15:00,1.03817,1.0387,1.03791,1.03847,852,17,0
2025-01-06 20:30:00,1.03847,1.03873,1.03785,1.03833,717,17,0
2025-01-06 20:45:00,1.03835,1.03864,1.03799,1.03809,636,17,0
2025-01-06 21:00:00,1.0381,1.03855,1.03778,1.03835,1022,17,0
2025-01-06 21:15:00,1.03836,1.03893,1.03832,1.03871,989,17,0
2025-01-06 21:30:00,1.03869,1.03908,1.03862,1.03877,747,17,0
2025-01-06 21:45:00,1.03876,1.03889,1.03849,1.03874,734,17,0
2025-01-06 22:00:00,1.03874,1.03909,1.03859,1.03907,847,17,0
2025-01-06 22:15:00,1.03907,1.0391,1.03876,1.03882,555,17,0
2025-01-06 22:30:00,1.03883,1.03883,1.03851,1.03869,695,17,0
2025-01-06 22:45:00,1.03869,1.03873,1.03848,1.03868,453,17,0
2025-01-06 23:00:00,1.03871,1.03877,1.03851,1.03868,271,17,0
2025-01-06 23:15:00,1.03867,1.03912,1.03864,1.03901,342,17,0
2025-01-06 23:30:00,1.03901,1.03907,1.03878,1.03887,173,17,0
2025-01-06 23:45:00,1.03887,1.03893,1.03876,1.03886,266,18,0
2025-01-07 00:00:00,1.03886,1.03889,1.03738,1.03866,255,28,0
2025-01-07 00:15:00,1.03864,1.03909,1.03852,1.03909,170,38,0
2025-01-07 00:30:00,1.03911,1.03916,1.03872,1.03888,137,27,0
2025-01-07 00:45:00,1.03888,1.03897,1.03871,1.03877,210,25,0
2025-01-07 01:00:00,1.03882,1.03889,1.03847,1.03847,215,17,0
2025-01-07 01:15:00,1.03846,1.03846,1.03815,1.03821,172,20,0
