time,open,high,low,close,tick_volume,spread,real_volume
2025-04-22 13:00:00,3454.49,3468.2,3451.2,3452.24,10144,27,0
2025-04-22 14:00:00,3452.23,3461.15,3447.91,3456.61,8239,27,0
2025-04-22 15:00:00,3456.6,3464.66,3424.17,3431.42,15704,27,0
2025-04-22 16:00:00,3431.22,3449.43,3408.5,3418.77,22717,27,0
2025-04-22 17:00:00,3418.77,3438.76,3417.53,3429.89,16838,27,0
2025-04-22 18:00:00,3429.93,3433.12,3410.26,3417.67,14557,27,0
2025-04-22 19:00:00,3417.61,3421.06,3371.96,3393.1,22231,27,0
2025-04-22 20:00:00,3393.13,3410.24,3386.07,3401.73,16277,27,0
2025-04-22 21:00:00,3401.8,3402.47,3373.12,3381.31,10476,27,0
2025-04-22 22:00:00,3381.29,3385.71,3366.68,3374.63,11665,27,0
2025-04-22 23:00:00,3374.7,3382.55,3373.2,3380.9,4449,27,0
2025-04-23 01:00:00,3350.3,3350.3,3312.61,3327.74,11026,27,0
2025-04-23 02:00:00,3327.64,3349.79,3326.34,3336.16,9660,27,0
2025-04-23 03:00:00,3336.16,3370.81,3334.54,3367.77,12290,27,0
2025-04-23 04:00:00,3367.75,3386.4,3358.74,3379.07,19404,27,0
2025-04-23 05:00:00,3379.08,3379.75,3348.1,3354.02,13201,27,0
2025-04-23 06:00:00,3354.01,3355.49,3328.88,3338.81,13965,27,0
2025-04-23 07:00:00,3338.82,3346.96,3335.51,3346.51,4773,27,0
2025-04-23 08:00:00,3346.42,3349.22,3315.73,3318.94,11542,27,0
2025-04-23 09:00:00,3318.95,3325.71,3291.56,3301.03,18232,27,0
2025-04-23 10:00:00,3301.15,3320.41,3301.15,3319.05,11453,27,0
2025-04-23 11:00:00,3319.1,3321.4,3305.47,3321.4,8213,27,0
2025-04-23 12:00:00,3321.45,3340.49,3317.18,3317.58,9522,27,0
2025-04-23 13:00:00,3317.45,3336.18,3316.63,3330.0,7660,27,0
2025-04-23 14:00:00,3329.92,3338.92,3321.61,3324.44,8590,27,0
2025-04-23 15:00:00,3324.43,3333.4,3310.5,3310.65,14005,27,0
2025-04-23 16:00:00,3310.64,3313.62,3271.03,3276.37,22232,27,0
2025-04-23 17:00:00,3276.03,3296.17,3260.04,3287.3,23793,27,0
2025-04-23 18:00:00,3287.32,3294.3,3269.12,3280.29,17840,27,0
2025-04-23 19:00:00,3280.3,3305.69,3279.14,3294.98,12671,27,0
2025-04-23 20:00:00,3294.97,3301.41,3277.73,3281.18,11487,27,0
2025-04-23 21:00:00,3281.24,3286.96,3277.72,3282.62,7117,27,0
2025-04-23 22:00:00,3282.57,3297.06,3282.44,3293.77,7359,27,0
2025-04-23 23:00:00,3293.86,3295.69,3283.84,3288.19,4164,27,0
2025-04-24 01:00:00,3288.11,3315.72,3287.86,3308.99,4767,27,0
2025-04-24 02:00:00,3309.2,3316.68,3308.18,3316.22,4060,27,0
2025-04-24 03:00:00,3316.24,3338.92,3313.25,3331.63,11683,27,0
2025-04-24 04:00:00,3331.55,3367.24,3330.67,3357.29,20033,27,0
2025-04-24 05:00:00,3357.17,3363.28,3335.68,3342.03,12954,27,0
2025-04-24 06:00:00,3342.0,3342.54,3320.55,3326.89,10010,27,0
2025-04-24 07:00:00,3326.71,3331.64,3325.72,3326.03,4319,27,0
2025-04-24 08:00:00,3326.08,3335.4,3320.4,3323.64,7382,27,0
2025-04-24 09:00:00,3323.57,3327.87,3314.66,3324.47,12766,27,0
2025-04-24 10:00:00,3324.42,3339.7,3322.99,3333.55,9941,27,0
2025-04-24 11:00:00,3333.51,3341.58,3327.27,3336.0,7961,27,0
2025-04-24 12:00:00,3336.06,3342.84,3325.44,3335.56,7610,27,0
2025-04-24 13:00:00,3335.57,3336.56,3325.57,3329.83,5925,27,0
2025-04-24 14:00:00,3329.64,3343.77,3329.43,3336.85,8074,27,0
2025-04-24 15:00:00,3336.93,3344.62,3335.41,3335.79,10720,27,0
2025-04-24 16:00:00,3335.77,3336.14,3312.47,3315.24,17975,27,0
2025-04-24 17:00:00,3315.27,3330.38,3306.57,3327.48,17630,27,0
2025-04-24 18:00:00,3327.4,3330.43,3319.43,3329.33,11464,27,0
2025-04-24 19:00:00,3329.34,3335.26,3322.37,3331.43,9896,27,0
2025-04-24 20:00:00,3331.5,3338.6,3329.85,3336.66,8824,27,0
2025-04-24 21:00:00,3336.65,3340.23,3333.58,3334.7,4988,27,0
2025-04-24 22:00:00,3334.73,3346.88,3333.38,3342.1,4974,27,0
2025-04-24 23:00:00,3342.1,3349.78,3337.96,3348.5,3247,27,0
2025-04-25 01:00:00,3351.22,3370.76,3348.69,3366.99,3609,27,0
2025-04-25 02:00:00,3366.88,3367.99,3346.79,3348.72,7415,27,0
2025-04-25 03:00:00,3348.71,3361.15,3347.07,3357.57,9674,27,0
2025-04-25 04:00:00,3357.35,3363.0,3342.71,3345.51,11452,27,0
2025-04-25 05:00:00,3345.58,3353.24,3344.48,3348.52,6839,27,0
2025-04-25 06:00:00,3348.5,3354.06,3322.45,3323.5,7741,27,0
2025-04-25 07:00:00,3323.44,3327.67,3316.26,3324.69,9777,27,0
2025-04-25 08:00:00,3324.7,3327.0,3286.55,3293.99,13667,27,0
2025-04-25 09:00:00,3294.07,3306.26,3287.45,3304.37,14963,27,0
2025-04-25 10:00:00,3304.32,3314.44,3303.06,3307.31,8378,27,0
2025-04-25 11:00:00,3307.22,3307.8,3291.81,3303.64,8407,27,0
2025-04-25 12:00:00,3303.79,3308.68,3291.93,3291.97,7655,27,0
2025-04-25 13:00:00,3291.96,3306.29,3291.87,3297.9,7472,27,0
2025-04-25 14:00:00,3297.92,3300.87,3287.9,3293.35,6911,27,0
2025-04-25 15:00:00,3293.35,3302.99,3291.07,3292.6,9469,27,0
2025-04-25 16:00:00,3292.56,3292.67,3265.06,3280.72,19694,27,0
2025-04-25 17:00:00,3280.72,3287.17,3274.52,3277.89,16061,27,0
2025-04-25 18:00:00,3277.91,3285.47,3269.98,3282.85,9739,27,0
2025-04-25 19:00:00,3282.87,3287.43,3280.27,3285.42,5846,27,0
2025-04-25 20:00:00,3285.44,3295.0,3281.87,3293.24,8318,27,0
2025-04-25 21:00:00,3293.34,3296.88,3288.3,3288.45,4706,27,0
2025-04-25 22:00:00,3288.41,3312.32,3287.71,3304.64,6896,27,0
2025-04-25 23:00:00,3304.57,3319.02,3304.57,3318.87,4136,27,0
