time,open,high,low,close,tick_volume,spread,real_volume
2024-04-11 02:15:00,2334.94,2336.44,2334.5,2335.49,317,27,0
2024-04-11 02:30:00,2335.48,2337.1,2335.48,2335.76,512,28,0
2024-04-11 02:45:00,2335.73,2336.37,2334.41,2335.4,637,27,0
2024-04-11 03:00:00,2335.4,2335.58,2333.21,2334.8,1287,27,0
2024-04-11 03:15:00,2334.82,2335.75,2333.96,2334.1,1111,28,0
2024-04-11 03:30:00,2334.12,2335.89,2334.05,2334.49,1178,27,0
2024-04-11 03:45:00,2334.48,2335.42,2333.83,2335.12,1149,27,0
2024-04-11 04:00:00,2335.06,2339.49,2333.94,2338.48,2829,27,0
2024-04-11 04:15:00,2338.45,2341.16,2338.2,2340.68,2150,27,0
2024-04-11 04:30:00,2340.66,2341.41,2338.56,2340.13,2080,27,0
2024-04-11 04:45:00,2340.12,2342.12,2339.06,2340.58,2120,27,0
2024-04-11 05:00:00,2340.59,2341.19,2339.4,2340.52,1213,27,0
2024-04-11 05:15:00,2340.47,2341.94,2339.97,2341.4,715,27,0
2024-04-11 05:30:00,2341.4,2343.25,2340.2,2343.11,1173,27,0
2024-04-11 05:45:00,2343.15,2345.66,2342.58,2343.77,1752,27,0
2024-04-11 06:00:00,2343.75,2346.74,2342.85,2345.5,1802,27,0
2024-04-11 06:15:00,2345.48,2346.12,2344.43,2346.04,1120,27,0
2024-04-11 06:30:00,2346.04,2346.3,2343.12,2343.44,840,27,0
2024-04-11 06:45:00,2343.46,2344.54,2343.26,2343.84,619,27,0
2024-04-11 07:00:00,2343.86,2345.98,2343.07,2345.78,968,27,0
2024-04-11 07:15:00,2345.79,2345.94,2342.3,2342.92,1185,27,0
2024-04-11 07:30:00,2342.92,2343.23,2341.45,2341.53,771,27,0
2024-04-11 07:45:00,2341.48,2343.42,2341.48,2342.82,578,27,0
2024-04-11 08:00:00,2342.84,2343.71,2342.21,2343.64,867,27,0
2024-04-11 08:15:00,2343.62,2343.93,2342.38,2343.19,852,27,0
2024-04-11 08:30:00,2343.23,2344.52,2340.64,2341.15,1709,27,0
2024-04-11 08:45:00,2341.15,2341.92,2338.78,2341.81,1894,27,0
2024-04-11 09:00:00,2341.81,2342.06,2335.95,2336.88,2504,27,0
2024-04-11 09:15:00,2336.84,2336.84,2333.78,2335.65,2507,27,0
2024-04-11 09:30:00,2335.63,2339.28,2335.26,2337.76,2207,27,0
2024-04-11 09:45:00,2337.76,2337.87,2335.6,2335.96,1985,27,0
2024-04-11 10:00:00,2335.98,2338.89,2335.14,2338.77,2156,27,0
2024-04-11 10:15:00,2338.77,2340.64,2336.61,2338.72,1982,27,0
2024-04-11 10:30:00,2338.72,2339.02,2335.85,2336.41,1966,27,0
2024-04-11 10:45:00,2336.41,2339.4,2335.52,2336.35,2321,27,0
2024-04-11 11:00:00,2336.37,2337.85,2331.61,2332.15,2086,27,0
2024-04-11 11:15:00,2332.15,2333.4,2330.53,2332.21,2231,27,0
2024-04-11 11:30:00,2332.21,2333.1,2329.04,2330.88,2045,27,0
2024-04-11 11:45:00,2330.93,2331.21,2325.66,2327.9,2429,27,0
2024-04-11 12:00:00,2327.84,2332.61,2327.81,2332.18,2183,27,0
2024-04-11 12:15:00,2332.17,2332.47,2330.37,2332.13,1573,27,0
2024-04-11 12:30:00,2332.12,2335.23,2329.51,2330.63,2141,27,0
2024-04-11 12:45:00,2330.66,2331.51,2328.35,2330.68,1402,27,0
2024-04-11 13:00:00,2330.66,2335.22,2330.53,2334.8,1968,27,0
2024-04-11 13:15:00,2334.8,2336.9,2333.41,2334.9,1802,27,0
2024-04-11 13:30:00,2334.91,2336.31,2334.39,2335.97,1306,27,0
2024-04-11 13:45:00,2335.97,2339.13,2335.89,2338.43,1678,27,0
2024-04-11 14:00:00,2338.51,2339.47,2337.09,2338.24,1503,27,0
2024-04-11 14:15:00,2338.19,2339.29,2337.47,2337.65,1369,27,0
2024-04-11 14:30:00,2337.66,2338.19,2335.49,2336.83,1691,27,0
2024-04-11 14:45:00,2336.8,2339.55,2336.57,2337.15,1740,27,0
2024-04-11 15:00:00,2337.15,2339.02,2335.16,2335.52,2178,27,0
2024-04-11 15:15:00,2335.52,2336.56,2331.6,2335.0,3843,27,0
2024-04-11 15:30:00,2335.04,2344.23,2331.99,2339.4,5813,27,0
2024-04-11 15:45:00,2339.85,2342.66,2339.61,2341.25,4599,27,0
2024-04-11 16:00:00,2341.24,2342.93,2336.79,2341.57,4321,27,0
2024-04-11 16:15:00,2341.6,2345.04,2340.64,2342.56,3739,27,0
2024-04-11 16:30:00,2342.54,2346.09,2341.36,2342.77,5154,27,0
2024-04-11 16:45:00,2342.81,2347.34,2342.69,2343.17,4262,27,0
2024-04-11 17:00:00,2343.19,2346.82,2341.56,2341.98,4117,27,0
2024-04-11 17:15:00,2341.96,2342.73,2334.79,2336.98,4558,27,0
2024-04-11 17:30:00,2337.0,2338.69,2332.27,2334.73,5310,27,0
2024-04-11 17:45:00,2334.76,2339.25,2334.48,2338.88,3263,27,0
2024-04-11 18:00:00,2338.89,2341.93,2338.49,2339.24,3317,27,0
2024-04-11 18:15:00,2339.21,2341.59,2337.51,2338.29,2064,27,0
2024-04-11 18:30:00,2338.23,2345.08,2337.57,2343.73,2561,27,0
2024-04-11 18:45:00,2343.63,2345.43,2343.09,2344.67,2324,27,0
2024-04-11 19:00:00,2344.71,2346.41,2343.47,2345.83,2458,27,0
2024-04-11 19:15:00,2345.84,2345.9,2342.58,2343.47,1882,27,0
2024-04-11 19:30:00,2343.47,2348.28,2343.09,2347.7,2252,27,0
2024-04-11 19:45:00,2347.73,2350.68,2347.5,2349.75,2399,27,0
2024-04-11 20:00:00,2349.75,2354.57,2347.94,2353.96,3208,27,0
2024-04-11 20:15:00,2353.95,2357.07,2352.88,2354.94,2977,27,0
2024-04-11 20:30:00,2354.94,2356.16,2353.57,2355.81,2321,27,0
2024-04-11 20:45:00,2355.84,2357.19,2354.23,2356.2,1714,27,0
2024-04-11 21:00:00,2356.2,2362.11,2355.56,2360.98,2714,27,0
2024-04-11 21:15:00,2361.03,2363.31,2360.61,2361.65,2192,27,0
2024-04-11 21:30:00,2361.69,2364.96,2361.33,2364.0,1649,27,0
2024-04-11 21:45:00,2364.0,2364.72,2361.32,2361.35,1881,27,0
2024-04-11 22:00:00,2361.36,2363.69,2361.35,2361.99,1446,27,0
2024-04-11 22:15:00,2361.99,2365.06,2361.41,2364.25,1325,27,0
2024-04-11 22:30:00,2364.2,2370.98,2363.73,2369.89,1740,27,0
2024-04-11 22:45:00,2369.94,2374.54,2368.52,2372.74,2761,27,0
2024-04-11 23:00:00,2373.03,2374.49,2372.15,2372.75,1276,27,0
2024-04-11 23:15:00,2372.76,2376.02,2372.39,2375.0,1012,27,0
2024-04-11 23:30:00,2375.0,2377.46,2374.96,2377.39,995,27,0
2024-04-11 23:45:00,2377.26,2377.61,2371.48,2372.27,951,27,0
2024-04-12 01:00:00,2371.51,2377.1,2370.49,2376.6,746,33,0
2024-04-12 01:15:00,2376.6,2379.36,2375.12,2375.24,953,30,0
2024-04-12 01:30:00,2375.25,2375.39,2371.74,2372.92,958,27,0
2024-04-12 01:45:00,2372.99,2374.31,2372.79,2373.76,476,34,0
2024-04-12 02:00:00,2373.77,2376.1,2373.76,2375.26,565,30,0
2024-04-12 02:15:00,2375.2,2376.68,2375.07,2376.0,450,27,0
2024-04-12 02:30:00,2376.03,2376.67,2374.39,2375.96,623,27,0
2024-04-12 02:45:00,2375.95,2376.97,2374.45,2376.75,1070,27,0
2024-04-12 03:00:00,2376.74,2377.05,2375.23,2376.68,1037,27,0
2024-04-12 03:15:00,2376.67,2376.67,2374.52,2375.92,1122,27,0
2024-04-12 03:30:00,2375.96,2376.6,2375.08,2376.56,805,27,0
2024-04-12 03:45:00,2376.5,2379.07,2376.05,2378.59,1319,27,0
2024-04-12 04:00:00,2378.69,2389.4,2378.59,2386.43,4863,27,0
2024-04-12 04:15:00,2386.36,2387.81,2381.33,2382.57,3363,27,0
2024-04-12 04:30:00,2382.52,2389.37,2382.49,2387.77,2903,27,0
2024-04-12 04:45:00,2387.86,2391.32,2386.6,2390.71,2824,27,0
2024-04-12 05:00:00,2390.74,2395.29,2389.25,2393.53,2995,27,0
2024-04-12 05:15:00,2393.52,2394.93,2387.88,2388.62,2201,27,0
2024-04-12 05:30:00,2388.61,2391.78,2387.98,2389.19,2300,27,0
2024-04-12 05:45:00,2389.19,2392.51,2387.82,2390.45,2140,27,0
2024-04-12 06:00:00,2390.46,2391.13,2387.87,2388.21,1350,27,0
2024-04-12 06:15:00,2388.2,2389.66,2387.79,2388.17,1317,27,0
2024-04-12 06:30:00,2388.17,2389.03,2383.81,2384.46,1928,27,0
2024-04-12 06:45:00,2384.54,2385.3,2382.82,2384.19,1532,27,0
2024-04-12 07:00:00,2384.2,2384.68,2382.7,2384.68,843,27,0
2024-04-12 07:15:00,2384.68,2386.97,2383.87,2385.15,915,27,0
2024-04-12 07:30:00,2385.15,2385.35,2383.72,2384.55,649,27,0
2024-04-12 07:45:00,2384.54,2386.97,2383.34,2384.04,983,27,0
2024-04-12 08:00:00,2384.06,2385.91,2383.29,2384.82,1224,27,0
2024-04-12 08:15:00,2384.88,2386.05,2384.13,2384.5,869,27,0
2024-04-12 08:30:00,2384.54,2390.01,2384.54,2389.71,1837,27,0
2024-04-12 08:45:00,2389.74,2389.86,2387.2,2387.4,1541,27,0
2024-04-12 09:00:00,2387.35,2388.35,2384.66,2385.39,2017,27,0
2024-04-12 09:15:00,2385.33,2388.02,2384.79,2387.38,1659,27,0
2024-04-12 09:30:00,2387.43,2393.29,2386.94,2392.05,2559,27,0
2024-04-12 09:45:00,2392.04,2395.14,2392.04,2395.0,2300,27,0
2024-04-12 10:00:00,2395.01,2398.15,2393.41,2397.98,3240,27,0
2024-04-12 10:15:00,2397.95,2398.8,2394.87,2395.11,2484,27,0
2024-04-12 10:30:00,2395.08,2395.9,2392.74,2394.1,2120,27,0
2024-04-12 10:45:00,2394.09,2400.1,2394.09,2399.77,1994,27,0
2024-04-12 11:00:00,2399.75,2400.45,2396.31,2396.52,2558,27,0
2024-04-12 11:15:00,2396.51,2399.58,2396.19,2397.93,1801,27,0
2024-04-12 11:30:00,2397.9,2397.9,2394.04,2394.78,1685,27,0
2024-04-12 11:45:00,2394.82,2398.35,2394.16,2396.6,1799,27,0
2024-04-12 12:00:00,2396.6,2397.22,2395.24,2395.64,1607,27,0
2024-04-12 12:15:00,2395.59,2396.83,2393.19,2394.67,1827,27,0
2024-04-12 12:30:00,2394.66,2396.23,2394.26,2395.44,1564,27,0
2024-04-12 12:45:00,2395.33,2400.18,2395.1,2398.04,1675,27,0
2024-04-12 13:00:00,2398.04,2398.7,2396.82,2397.57,1308,27,0
2024-04-12 13:15:00,2397.53,2399.53,2395.84,2399.52,1921,27,0
2024-04-12 13:30:00,2399.52,2400.24,2398.18,2399.76,1706,27,0
2024-04-12 13:45:00,2399.61,2399.89,2396.88,2398.02,1649,27,0
2024-04-12 14:00:00,2398.05,2398.06,2394.64,2395.2,2291,27,0
2024-04-12 14:15:00,2395.16,2395.67,2391.92,2393.57,2197,27,0
2024-04-12 14:30:00,2393.5,2394.85,2390.32,2394.61,2570,27,0
2024-04-12 14:45:00,2394.6,2395.57,2393.41,2395.32,1798,27,0
2024-04-12 15:00:00,2395.34,2395.7,2391.45,2393.25,2528,27,0
2024-04-12 15:15:00,2393.24,2397.43,2392.5,2395.01,2907,27,0
2024-04-12 15:30:00,2395.03,2397.27,2393.39,2396.05,4463,27,0
2024-04-12 15:45:00,2396.15,2397.56,2392.04,2395.76,4011,27,0
2024-04-12 16:00:00,2395.74,2399.79,2394.25,2395.3,4383,27,0
2024-04-12 16:15:00,2395.42,2399.31,2394.5,2396.44,4204,27,0
2024-04-12 16:30:00,2396.42,2404.25,2393.29,2402.5,5994,27,0
2024-04-12 16:45:00,2402.5,2406.4,2399.39,2403.94,5669,27,0
2024-04-12 17:00:00,2404.0,2415.47,2400.17,2414.03,6314,27,0
2024-04-12 17:15:00,2414.0,2420.02,2411.62,2413.96,5925,27,0
2024-04-12 17:30:00,2413.78,2417.46,2412.6,2415.78,4855,27,0
2024-04-12 17:45:00,2415.78,2428.91,2415.48,2426.48,5477,27,0
2024-04-12 18:00:00,2426.45,2431.39,2410.55,2411.02,6599,27,0
2024-04-12 18:15:00,2410.83,2412.0,2393.74,2395.27,6767,27,0
2024-04-12 18:30:00,2395.27,2399.91,2382.09,2394.87,7238,27,0
2024-04-12 18:45:00,2394.7,2395.55,2386.49,2395.45,5729,27,0
2024-04-12 19:00:00,2395.31,2395.31,2387.82,2388.08,4250,27,0
2024-04-12 19:15:00,2388.14,2389.28,2372.87,2374.23,5856,27,0
2024-04-12 19:30:00,2374.45,2376.53,2367.26,2370.26,5737,27,0
2024-04-12 19:45:00,2370.27,2372.08,2360.64,2369.16,5724,27,0
2024-04-12 20:00:00,2369.21,2373.03,2359.1,2360.15,4983,27,0
2024-04-12 20:15:00,2360.14,2363.53,2351.92,2357.03,4937,27,0
2024-04-12 20:30:00,2357.24,2358.3,2347.85,2348.08,4357,27,0
2024-04-12 20:45:00,2348.09,2357.74,2346.24,2355.07,4537,27,0
2024-04-12 21:00:00,2354.96,2356.57,2352.81,2354.47,2803,27,0
2024-04-12 21:15:00,2354.48,2354.55,2344.53,2345.61,3332,27,0
2024-04-12 21:30:00,2345.6,2347.64,2335.89,2336.49,3404,27,0
2024-04-12 21:45:00,2336.49,2340.78,2335.23,2338.64,2341,27,0
2024-04-12 22:00:00,2338.67,2339.38,2333.76,2337.12,2389,27,0
2024-04-12 22:15:00,2337.14,2343.85,2335.43,2341.6,2350,27,0
2024-04-12 22:30:00,2341.56,2343.23,2337.67,2342.1,1719,27,0
2024-04-12 22:45:00,2342.59,2345.27,2341.91,2343.19,1899,27,0
2024-04-12 23:00:00,2343.24,2344.39,2341.97,2344.15,882,27,0
2024-04-12 23:15:00,2344.16,2344.71,2341.61,2342.25,838,27,0
2024-04-12 23:30:00,2342.26,2343.09,2341.86,2342.67,454,28,0
2024-04-12 23:45:00,2342.67,2345.03,2342.46,2343.72,950,30,0
2024-04-15 01:00:00,2354.45,2372.32,2353.56,2366.56,2516,41,0
2024-04-15 01:15:00,2366.56,2367.95,2346.65,2355.31,2298,33,0
2024-04-15 01:30:00,2355.58,2362.61,2352.48,2360.68,1946,35,0
2024-04-15 01:45:00,2360.71,2361.8,2354.05,2356.69,1365,32,0
2024-04-15 02:00:00,2356.7,2359.06,2354.94,2358.17,1010,30,0
2024-04-15 02:15:00,2358.2,2359.24,2356.64,2358.17,735,27,0
2024-04-15 02:30:00,2358.18,2361.95,2358.06,2361.39,1175,27,0
2024-04-15 02:45:00,2361.44,2365.17,2361.44,2364.52,1753,30,0
2024-04-15 03:00:00,2364.54,2365.71,2359.99,2363.29,2764,27,0
2024-04-15 03:15:00,2363.29,2363.61,2360.14,2361.13,1855,27,0
2024-04-15 03:30:00,2361.12,2361.12,2354.8,2356.44,2227,27,0
2024-04-15 03:45:00,2356.53,2356.68,2350.42,2353.09,1989,27,0
2024-04-15 04:00:00,2353.09,2359.48,2348.32,2351.96,5269,27,0
2024-04-15 04:15:00,2351.97,2356.67,2349.07,2355.98,3640,32,0
2024-04-15 04:30:00,2355.94,2357.82,2354.46,2355.77,2920,30,0
2024-04-15 04:45:00,2355.72,2356.7,2352.36,2355.5,2167,27,0
2024-04-15 05:00:00,2355.45,2363.09,2353.38,2362.68,2928,27,0
2024-04-15 05:15:00,2362.66,2364.5,2359.43,2361.21,2196,27,0
2024-04-15 05:30:00,2361.78,2362.79,2359.17,2360.07,1575,27,0
2024-04-15 05:45:00,2360.1,2360.51,2358.08,2359.48,1709,27,0
2024-04-15 06:00:00,2359.5,2359.75,2356.92,2357.43,1413,27,0
2024-04-15 06:15:00,2357.43,2358.58,2354.59,2357.64,2080,27,0
2024-04-15 06:30:00,2357.66,2360.22,2356.62,2358.59,1461,28,0
2024-04-15 06:45:00,2358.59,2359.45,2357.98,2358.36,835,32,0
2024-04-15 07:00:00,2358.36,2358.44,2355.82,2356.48,872,27,0
2024-04-15 07:15:00,2356.54,2358.54,2355.96,2357.64,767,27,0
2024-04-15 07:30:00,2357.73,2357.94,2355.57,2356.5,824,27,0
2024-04-15 07:45:00,2356.45,2357.37,2355.49,2356.61,614,27,0
2024-04-15 08:00:00,2356.47,2356.67,2351.94,2354.94,1817,27,0
2024-04-15 08:15:00,2354.96,2356.46,2354.25,2356.45,942,27,0
2024-04-15 08:30:00,2356.22,2357.44,2353.22,2357.26,1861,31,0
2024-04-15 08:45:00,2357.19,2362.38,2355.85,2361.02,2578,27,0
2024-04-15 09:00:00,2360.99,2361.4,2357.38,2360.16,3460,29,0
2024-04-15 09:15:00,2360.08,2361.09,2357.2,2358.05,2723,28,0
2024-04-15 09:30:00,2358.01,2359.52,2356.05,2357.95,2667,27,0
2024-04-15 09:45:00,2357.94,2358.1,2353.01,2354.7,2637,27,0
2024-04-15 10:00:00,2354.73,2356.02,2349.88,2353.27,3087,27,0
2024-04-15 10:15:00,2353.27,2356.21,2352.27,2354.42,2240,27,0
2024-04-15 10:30:00,2354.43,2355.43,2352.7,2353.17,1980,27,0
2024-04-15 10:45:00,2353.19,2353.73,2350.6,2352.97,2125,27,0
2024-04-15 11:00:00,2352.94,2355.87,2348.91,2354.09,3099,27,0
2024-04-15 11:15:00,2354.09,2355.61,2349.17,2349.63,2495,27,0
2024-04-15 11:30:00,2349.65,2349.69,2344.59,2346.05,2585,27,0
2024-04-15 11:45:00,2346.05,2351.82,2345.99,2351.51,2188,28,0
2024-04-15 12:00:00,2351.47,2353.39,2348.6,2349.05,2274,27,0
2024-04-15 12:15:00,2349.14,2350.01,2347.35,2347.71,1659,27,0
2024-04-15 12:30:00,2347.69,2349.7,2346.14,2348.08,1657,27,0
2024-04-15 12:45:00,2348.02,2349.57,2347.46,2349.57,1048,27,0
2024-04-15 13:00:00,2349.63,2351.74,2349.1,2351.5,1450,27,0
2024-04-15 13:15:00,2351.49,2351.68,2349.7,2349.73,1235,28,0
2024-04-15 13:30:00,2349.67,2351.21,2349.34,2350.35,1340,27,0
2024-04-15 13:45:00,2350.3,2356.89,2349.9,2356.67,1896,27,0
2024-04-15 14:00:00,2356.65,2361.13,2356.37,2359.07,2155,27,0
2024-04-15 14:15:00,2359.07,2360.68,2355.45,2356.31,1974,27,0
2024-04-15 14:30:00,2356.26,2359.96,2355.74,2358.4,1805,27,0
2024-04-15 14:45:00,2358.43,2359.25,2356.11,2357.93,1780,27,0
2024-04-15 15:00:00,2357.93,2359.2,2354.96,2356.61,1928,27,0
2024-04-15 15:15:00,2356.63,2357.93,2354.37,2357.48,2274,27,0
2024-04-15 15:30:00,2357.52,2358.73,2350.85,2356.81,5132,27,0
2024-04-15 15:45:00,2356.75,2358.74,2355.31,2357.18,3186,27,0
2024-04-15 16:00:00,2357.23,2360.98,2353.64,2354.24,4109,27,0
2024-04-15 16:15:00,2354.24,2354.57,2351.46,2354.0,2881,27,0
2024-04-15 16:30:00,2354.13,2355.45,2343.0,2345.07,5520,27,0
2024-04-15 16:45:00,2345.18,2351.28,2343.59,2348.59,4768,27,0
2024-04-15 17:00:00,2348.44,2349.07,2324.13,2332.08,6468,27,0
2024-04-15 17:15:00,2331.99,2335.35,2327.66,2332.73,4869,27,0
2024-04-15 17:30:00,2332.74,2349.68,2332.74,2348.79,5820,27,0
2024-04-15 17:45:00,2348.8,2352.39,2344.32,2349.33,4123,27,0
2024-04-15 18:00:00,2349.27,2349.86,2342.49,2345.6,3829,27,0
2024-04-15 18:15:00,2345.69,2351.62,2344.8,2351.18,2942,27,0
2024-04-15 18:30:00,2351.18,2351.88,2344.52,2348.75,3718,27,0
2024-04-15 18:45:00,2348.75,2352.46,2348.21,2351.48,2770,27,0
2024-04-15 19:00:00,2351.54,2352.02,2348.6,2349.73,2404,27,0
2024-04-15 19:15:00,2349.65,2349.94,2347.29,2348.51,2468,27,0
2024-04-15 19:30:00,2348.5,2357.61,2346.03,2356.02,3313,27,0
2024-04-15 19:45:00,2356.02,2359.93,2354.63,2357.04,3396,27,0
2024-04-15 20:00:00,2356.91,2357.46,2353.94,2355.75,2909,27,0
2024-04-15 20:15:00,2355.75,2367.33,2354.7,2366.83,3599,27,0
2024-04-15 20:30:00,2366.89,2370.53,2362.14,2366.04,4382,27,0
2024-04-15 20:45:00,2365.88,2367.05,2363.27,2365.43,3026,27,0
2024-04-15 21:00:00,2365.33,2366.59,2363.57,2365.5,2562,27,0
2024-04-15 21:15:00,2365.5,2369.0,2365.1,2367.14,2077,27,0
2024-04-15 21:30:00,2367.19,2370.62,2366.8,2370.12,1735,27,0
2024-04-15 21:45:00,2370.08,2378.08,2369.51,2375.82,2731,27,0
2024-04-15 22:00:00,2375.78,2383.04,2373.87,2381.69,3067,27,0
2024-04-15 22:15:00,2381.78,2387.47,2379.6,2384.16,2603,27,0
2024-04-15 22:30:00,2384.18,2384.51,2381.22,2382.44,2199,27,0
2024-04-15 22:45:00,2382.49,2387.12,2382.34,2386.25,2363,27,0
2024-04-15 23:00:00,2386.26,2386.6,2383.84,2383.94,915,27,0
2024-04-15 23:15:00,2383.94,2384.45,2382.56,2382.87,833,27,0
2024-04-15 23:30:00,2382.97,2383.03,2379.96,2382.3,752,27,0
2024-04-15 23:45:00,2382.28,2383.7,2380.78,2382.95,543,27,0
2024-04-16 01:00:00,2382.32,2387.85,2380.57,2387.77,770,27,0
2024-04-16 01:15:00,2387.88,2391.98,2385.6,2386.84,1275,27,0
2024-04-16 01:30:00,2386.84,2386.84,2383.98,2384.84,683,34,0
2024-04-16 01:45:00,2384.85,2385.61,2383.48,2384.22,750,38,0
2024-04-16 02:00:00,2384.22,2387.25,2383.9,2385.78,608,27,0
2024-04-16 02:15:00,2385.69,2385.97,2383.66,2384.68,424,27,0
2024-04-16 02:30:00,2384.67,2384.96,2383.83,2384.25,392,27,0
2024-04-16 02:45:00,2384.21,2384.33,2380.98,2381.94,707,27,0
2024-04-16 03:00:00,2381.85,2381.85,2380.04,2381.22,1396,27,0
2024-04-16 03:15:00,2381.17,2384.84,2380.72,2384.8,1232,27,0
2024-04-16 03:30:00,2384.83,2387.59,2384.51,2386.95,1780,27,0
2024-04-16 03:45:00,2387.04,2387.25,2382.65,2383.35,1598,27,0
2024-04-16 04:00:00,2383.36,2386.89,2380.79,2380.82,3310,27,0
2024-04-16 04:15:00,2380.83,2384.11,2379.1,2381.86,3252,27,0
2024-04-16 04:30:00,2381.8,2382.7,2380.02,2381.01,2111,27,0
2024-04-16 04:45:00,2381.01,2384.44,2380.73,2383.65,1491,27,0
2024-04-16 05:00:00,2383.66,2384.67,2380.88,2381.18,1863,27,0
2024-04-16 05:15:00,2381.22,2383.26,2381.14,2381.78,934,27,0
2024-04-16 05:30:00,2381.81,2384.62,2379.39,2383.25,2035,27,0
